"
	How to be the part of Agency ?
","Apr 27, 2021  02:10:43 PM","
Hello Team,I Have a client he setup agency and wants me to work with him, when he trying to add me upwork not allowing him gviing him an error that i have active offers and proposal ? seriously ? i have to close all my contracts ot be part of agency ? they are my individuals - I got them after so my effort Guide me please? Shahbaz
"
"
	Create new agency account
","Jan 9, 2021  10:32:58 AM","
Hi,I am trying to create a new agency account but I only see an option to create a ""New Client Account"" but there is no option to create a new agency account. Please help me with the same. Thanks
"
"
	Concern for agency location
","Apr 27, 2021  07:38:38 AM","
I'm planning to register my Agency business in London, United Kingdom. Will I be able to change the location on my personal profile and Agency's profile on Upwork from Pakistan to London? Which documents will be required to do that? Although my freelancers will be based in Pakistan, but I'll be running the business from London.  Please advise.
"
"
	ADDING TEAM MEMBERS
","Mar 26, 2020  03:44:55 AM","
Hello, We are having an agency account and the agency is located in Australia. Due to rapid growth in our business we require to add new team members. I want to know that can we add members from different countries other than Australia?



					
						Solved!
					
					Go to Solution.



"
"
	Requirements to be registered as an agency
","Nov 13, 2020  05:16:40 AM","
Dear all,I want to propose services as an agency but wondering if the process includes any fees (to be paid upfront) as it sounds not as easy to get registered ...or I might have missed the right path.. ?Thx a lot for your help.Nicolas.
"
"
	What will my JSS be as a new agency?
","Apr 21, 2021  09:37:57 PM","
I'm currently top rated with 100% JSS. If I create an agency and add one person who is completely new to Upwork, will my JSS then be 50%? 
"
"
	Unable to add member to agency
","Mar 4, 2021  03:05:20 AM","
My colleague made an account and is unable to login when I try to invite them. During login Upwork asks for security question but then redirects to asking for a code on email which turns out to be a security warning that there were multiple login attempts. After submitting a ticket for the same, they received the standard enough freelancer on platform email as an automated answer. Can someone help me adding them to my agency?
"
"
	Would my job success record as a freelancer carry on to an agency I create?
","Apr 23, 2021  04:58:08 PM","
Hi,During the past year, I have built what I consider a strong job success record in Upwork, which is opening good opportunities. I´m interested in created an agency to bring some talent I have worked with outside of Upwork, so I can increase my capacity to take on contracts. However, I am unsure about the move because I don´t know if I can carry on my job success record to the agency. Otherwise, It won´t worth the move, because I will need to build a record from scratch. What do you think?thanks for your advice,
"
"
	wasn't removed from team upwork
","Apr 23, 2021  12:34:17 AM","
Hi there,I followed all the steps of Remove team members on my Upwork profile, but I am getting this error,Please let me how I can remove the team member,I have sent you screenshots, Please you can check and let me know.Thanks,Praful Damda**Edited for Community Guidelines** 
"
"
	Getting Active job application Error
","Apr 21, 2021  11:53:42 AM","
Hello experts.One agency is trying to add me but it says I have active job application(s) so an invitation cannot be sent.Well, I removed all ""active candidacies"" and asked them to send again but the error persists.Please let me what's going on.



					
						Solved!
					
					Go to Solution.



"
"
	Change location on agency account
","Apr 21, 2021  09:09:31 AM","
Greetings respected upwork community! Currently, I am working as freelancer on upwork but soon I wish to upgrade this account to agency. The agency is based in UK and I am the owner of the agency. Our working teammates will also be from Pakistan but I wish to change the location and set the location of my actual business. Can I be able to do it?  The agency is registered under laws of UK
"
